Posted_date,Discount_amount,Posted_year,Posted_month,Posted_month_year,Posted_dayofweek,Posted_day,Posted_dayofyear,days_awayNew Year's Day,"days_awayMartin Luther King, Jr. Day",days_awayWashington's Birthday,days_awayMemorial Day,days_awayIndependence Day,days_awayLabor Day,days_awayColumbus Day,days_awayVeterans Day,days_awayThanksgiving,days_awayChristmas Day,distance_away_holiday,Posted_weekofmonth,Discount_YesOrNo,lag_1_Discount_YesOrNo,lag_2_Discount_YesOrNo,lag_3_Discount_YesOrNo,lag_4_Discount_YesOrNo,lag_5_Discount_YesOrNo,lag_6_Discount_YesOrNo,lag_7_Discount_YesOrNo,lag_past_15_sum,lag_past_15_max_amount,lag_past_15_mean_amount,lag_past_30_sum,lag_past_30_max_amount,lag_past_30_mean_amount,Discount_next_7days,Discount_next_14days,target
2017-10-20,0.0,2017,10,2017-10,4,20,293,0.0,0.0,0.0,0.0,0.0,0.0,0.7389684882589442,0.0,0.0,0.0,0.7389684882589442,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0
2017-10-21,0.0,2017,10,2017-10,5,21,294,0.0,0.0,0.0,0.0,0.0,0.0,0.697676326071031,0.0,0.0,0.0,0.697676326071031,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0
2017-10-22,0.0,2017,10,2017-10,6,22,295,0.0,0.0,0.0,0.0,0.0,0.0,0.6554062543268405,0.0,0.0,0.0,0.6554062543268405,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0
2017-10-23,0.0,2017,10,2017-10,0,23,296,0.0,0.0,0.0,0.0,0.0,0.0,0.6126263941844161,0.4055545050633206,0.0,0.0,0.6126263941844161,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0
2017-10-24,0.0,2017,10,2017-10,1,24,297,0.0,0.0,0.0,0.0,0.0,0.0,0.569782824730923,0.4448580662229411,0.0,0.0,0.569782824730923,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0
2017-10-25,0.0,2017,10,2017-10,2,25,298,0.0,0.0,0.0,0.0,0.0,0.0,0.5272924240430485,0.48553689515407944,0.0,0.0,0.5272924240430485,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.25,1
2017-10-26,0.0,2017,10,2017-10,3,26,299,0.0,0.0,0.0,0.0,0.0,0.0,0.48553689515407944,0.5272924240430485,0.0,0.0,0.5272924240430485,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.25,1
2017-10-27,0.0,2017,10,2017-10,4,27,300,0.0,0.0,0.0,0.0,0.0,0.0,0.4448580662229411,0.569782824730923,0.0,0.0,0.569782824730923,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.25,1
2017-10-28,0.0,2017,10,2017-10,5,28,301,0.0,0.0,0.0,0.0,0.0,0.0,0.4055545050633206,0.6126263941844161,0.0,0.0,0.6126263941844161,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.25,1
2017-10-29,0.0,2017,10,2017-10,6,29,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6554062543268405,0.0,0.0,0.6554062543268405,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.25,1
2017-10-30,0.0,2017,10,2017-10,0,30,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697676326071031,0.0,0.0,0.697676326071031,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.25,1
2017-10-31,0.0,2017,10,2017-10,1,31,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389684882589442,0.0,0.0,0.7389684882589442,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.25,1
2017-11-01,0.0,2017,11,2017-11,2,1,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7788007830714049,0.0,0.0,0.7788007830714049,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.25,0.25,1
2017-11-02,0.0,2017,11,2017-11,3,2,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166864825981108,0.0,0.0,0.8166864825981108,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.25,0.25,1
2017-11-03,0.0,2017,11,2017-11,4,3,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521437889662113,0.0,0.0,0.8521437889662113,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.25,0.25,1
2017-11-04,0.0,2017,11,2017-11,5,4,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847059049434836,0.4055545050633206,0.0,0.8847059049434836,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.25,0.25,1
2017-11-05,0.0,2017,11,2017-11,6,5,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139311852712282,0.4448580662229411,0.0,0.9139311852712282,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.25,0.25,1
2017-11-06,0.0,2017,11,2017-11,0,6,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394130628134758,0.48553689515407944,0.0,0.9394130628134758,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.25,0.25,1
2017-11-07,0.25,2017,11,2017-11,1,7,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607894391523232,0.5272924240430485,0.0,0.9607894391523232,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.25,0.25,1
2017-11-08,0.25,2017,11,2017-11,2,8,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777512371933363,0.569782824730923,0.0,0.9777512371933363,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,0.25,0.25,1
2017-11-09,0.25,2017,11,2017-11,3,9,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900498337491681,0.6126263941844161,0.0,0.9900498337491681,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,,0.25,0.25,1
2017-11-10,0.25,2017,11,2017-11,4,10,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975031223974601,0.6554062543268405,0.0,0.9975031223974601,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,,,0.25,0.25,1
2017-11-11,0.25,2017,11,2017-11,5,11,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.697676326071031,0.0,1.0,3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,,,0.25,0.25,1
2017-11-12,0.25,2017,11,2017-11,6,12,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975031223974601,0.7389684882589442,0.0,0.9975031223974601,3,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,,,0.25,0.25,1
2017-11-13,0.25,2017,11,2017-11,0,13,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900498337491681,0.7788007830714049,0.0,0.9900498337491681,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,7.0,,,0.25,0.25,1
2017-11-14,0.25,2017,11,2017-11,1,14,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777512371933363,0.8166864825981108,0.0,0.9777512371933363,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,8.0,,,0.25,0.25,1
2017-11-15,0.25,2017,11,2017-11,2,15,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607894391523232,0.8521437889662113,0.0,0.9607894391523232,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,9.0,,,0.25,0.25,1
2017-11-16,0.25,2017,11,2017-11,3,16,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394130628134758,0.8847059049434836,0.0,0.9394130628134758,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,10.0,,,0.25,0.25,1
2017-11-17,0.25,2017,11,2017-11,4,17,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139311852712282,0.9139311852712282,0.0,0.9139311852712282,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,0.0,11.0,,,0.25,0.25,1
2017-11-18,0.25,2017,11,2017-11,5,18,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847059049434836,0.9394130628134758,0.0,0.9394130628134758,4,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,0.0,12.0,,,0.25,0.25,1
2017-11-19,0.0,2017,11,2017-11,6,19,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521437889662113,0.9607894391523232,0.0,0.9607894391523232,4,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,0.0,12.0,,,0.25,0.25,1
2017-11-20,0.25,2017,11,2017-11,0,20,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166864825981108,0.9777512371933363,0.0,0.9777512371933363,4,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,13.0,,,0.25,0.25,1
2017-11-21,0.25,2017,11,2017-11,1,21,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7788007830714049,0.9900498337491681,0.0,0.9900498337491681,4,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.016666666666666666,14.0,,,0.25,0.25,1
2017-11-22,0.25,2017,11,2017-11,2,22,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389684882589442,0.9975031223974601,0.0,0.9975031223974601,4,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,0.25,0.03333333333333333,15.0,,,0.25,0.25,1
2017-11-23,0.25,2017,11,2017-11,3,23,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697676326071031,1.0,0.0,1.0,4,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,0.25,0.05,16.0,,,0.25,0.25,1
2017-11-24,0.25,2017,11,2017-11,4,24,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6554062543268405,0.9975031223974601,0.0,0.9975031223974601,4,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,0.25,0.06666666666666667,17.0,,,0.25,0.25,1
2017-11-25,0.25,2017,11,2017-11,5,25,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6126263941844161,0.9900498337491681,0.0,0.9900498337491681,5,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.25,0.08333333333333333,18.0,,,0.25,0.25,1
2017-11-26,0.25,2017,11,2017-11,6,26,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569782824730923,0.9777512371933363,0.0,0.9777512371933363,5,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.25,0.1,19.0,,,0.25,0.25,1
2017-11-27,0.25,2017,11,2017-11,0,27,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272924240430485,0.9607894391523232,0.0,0.9607894391523232,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.11666666666666667,20.0,,,0.25,0.25,1
2017-11-28,0.25,2017,11,2017-11,1,28,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48553689515407944,0.9394130628134758,0.0,0.9394130628134758,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.13333333333333333,21.0,,,0.25,0.25,1
2017-11-29,0.0,2017,11,2017-11,2,29,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4448580662229411,0.9139311852712282,0.0,0.9139311852712282,5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.25,0.15,21.0,,,0.25,0.25,1
2017-11-30,0.25,2017,11,2017-11,3,30,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055545050633206,0.8847059049434836,0.0,0.8847059049434836,5,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.25,0.16666666666666666,22.0,,,0.25,0.25,1
2017-12-01,0.25,2017,12,2017-12,4,1,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521437889662113,0.0,0.8521437889662113,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,0.25,0.18333333333333332,23.0,,,0.25,0.25,1
2017-12-02,0.25,2017,12,2017-12,5,2,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166864825981108,0.0,0.8166864825981108,2,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,0.25,0.2,24.0,,,0.25,0.25,1
2017-12-03,0.25,2017,12,2017-12,6,3,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7788007830714049,0.0,0.7788007830714049,2,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,0.25,0.2,25.0,,,0.25,0.25,1
2017-12-04,0.25,2017,12,2017-12,0,4,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389684882589442,0.0,0.7389684882589442,2,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,0.25,0.21666666666666667,26.0,,,0.25,0.25,1
2017-12-05,0.25,2017,12,2017-12,1,5,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697676326071031,0.0,0.697676326071031,2,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.25,0.23333333333333334,27.0,,,0.25,0.25,1
2017-12-06,0.25,2017,12,2017-12,2,6,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6554062543268405,0.4055545050633206,0.6554062543268405,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,0.25,0.23333333333333334,28.0,,,0.25,0.25,1
2017-12-07,0.25,2017,12,2017-12,3,7,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6126263941844161,0.4448580662229411,0.6126263941844161,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.23333333333333334,28.0,0.25,0.016666666666666666,0.25,0.25,1
2017-12-08,0.25,2017,12,2017-12,4,8,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569782824730923,0.48553689515407944,0.569782824730923,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.23333333333333334,28.0,0.25,0.025,0.25,0.25,1
2017-12-09,0.25,2017,12,2017-12,5,9,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272924240430485,0.5272924240430485,0.5272924240430485,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.23333333333333334,28.0,0.25,0.03333333333333333,0.25,0.25,1
2017-12-10,0.25,2017,12,2017-12,6,10,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48553689515407944,0.569782824730923,0.569782824730923,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.23333333333333334,28.0,0.25,0.041666666666666664,0.25,0.25,1
2017-12-11,0.25,2017,12,2017-12,0,11,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4448580662229411,0.6126263941844161,0.6126263941844161,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.23333333333333334,28.0,0.25,0.05,0.25,0.25,1
2017-12-12,0.25,2017,12,2017-12,1,12,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4055545050633206,0.6554062543268405,0.6554062543268405,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.23333333333333334,28.0,0.25,0.058333333333333334,0.25,0.25,1
2017-12-13,0.25,2017,12,2017-12,2,13,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697676326071031,0.697676326071031,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.21666666666666667,28.0,0.25,0.06666666666666667,0.25,0.25,1
2017-12-14,0.0,2017,12,2017-12,3,14,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389684882589442,0.7389684882589442,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.25,0.21666666666666667,27.0,0.25,0.075,0.0,0.0,0
2017-12-15,0.0,2017,12,2017-12,4,15,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7788007830714049,0.7788007830714049,3,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.25,0.21666666666666667,26.0,0.25,0.08333333333333333,0.0,0.0,0
2017-12-16,0.0,2017,12,2017-12,5,16,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166864825981108,0.8166864825981108,4,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,12.0,0.25,0.21666666666666667,25.0,0.25,0.09166666666666666,0.0,0.0,0
2017-12-17,0.0,2017,12,2017-12,6,17,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521437889662113,0.8521437889662113,4,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,0.25,0.21666666666666667,24.0,0.25,0.1,0.0,0.0,0
2017-12-18,0.0,2017,12,2017-12,0,18,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847059049434836,0.8847059049434836,4,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.25,0.23333333333333334,23.0,0.25,0.1,0.0,0.0,0
2017-12-19,0.0,2017,12,2017-12,1,19,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139311852712282,0.9139311852712282,4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.25,0.23333333333333334,23.0,0.25,0.10833333333333334,0.0,0.0,0
2017-12-20,0.0,2017,12,2017-12,2,20,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394130628134758,0.9394130628134758,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.25,0.23333333333333334,22.0,0.25,0.11666666666666667,0.0,0.25,1
2017-12-21,0.0,2017,12,2017-12,3,21,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607894391523232,0.9607894391523232,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.25,0.23333333333333334,21.0,0.25,0.125,0.0,0.25,1
2017-12-22,0.0,2017,12,2017-12,4,22,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777512371933363,0.9777512371933363,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.25,0.23333333333333334,20.0,0.25,0.13333333333333333,0.0,0.25,1
2017-12-23,0.0,2017,12,2017-12,5,23,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900498337491681,0.9900498337491681,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.25,0.23333333333333334,19.0,0.25,0.14166666666666666,0.0,0.25,1
2017-12-24,0.0,2017,12,2017-12,6,24,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975031223974601,0.9975031223974601,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,0.23333333333333334,18.0,0.25,0.15,0.0,0.25,1
2017-12-25,0.0,2017,12,2017-12,0,25,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.23333333333333334,17.0,0.25,0.15833333333333333,0.0,0.25,1
2017-12-26,0.0,2017,12,2017-12,1,26,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975031223974601,0.9975031223974601,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.23333333333333334,16.0,0.25,0.16666666666666666,0.0,0.25,1
2017-12-27,0.0,2017,12,2017-12,2,27,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900498337491681,0.9900498337491681,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.23333333333333334,15.0,0.25,0.175,0.25,0.25,1
2017-12-28,0.0,2017,12,2017-12,3,28,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777512371933363,0.9777512371933363,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.23333333333333334,14.0,0.25,0.175,0.25,0.25,1
2017-12-29,0.0,2017,12,2017-12,4,29,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607894391523232,0.9607894391523232,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.21666666666666667,14.0,0.25,0.18333333333333332,0.25,0.25,1
2017-12-30,0.0,2017,12,2017-12,5,30,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394130628134758,0.9394130628134758,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,13.0,0.25,0.19166666666666668,0.25,0.25,1
2017-12-31,0.0,2017,12,2017-12,6,31,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139311852712282,0.9139311852712282,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.18333333333333332,12.0,0.25,0.2,0.25,0.25,1
2018-01-01,0.0,2018,1,2018-01,0,1,1,1.0,0.6126263941844161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,11.0,0.25,0.20833333333333334,0.25,0.25,1
2018-01-02,0.25,2018,1,2018-01,1,2,2,0.9975031223974601,0.6554062543268405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975031223974601,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.15,11.0,0.25,0.21666666666666667,0.25,0.25,1
2018-01-03,0.25,2018,1,2018-01,2,3,3,0.9900498337491681,0.697676326071031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900498337491681,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.13333333333333333,11.0,0.25,0.225,0.25,0.25,1
2018-01-04,0.25,2018,1,2018-01,3,4,4,0.9777512371933363,0.7389684882589442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9777512371933363,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.11666666666666667,11.0,0.25,0.23333333333333334,0.25,0.25,1
2018-01-05,0.25,2018,1,2018-01,4,5,5,0.9607894391523232,0.7788007830714049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607894391523232,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.25,0.1,11.0,0.25,0.23333333333333334,0.25,0.25,1
2018-01-06,0.25,2018,1,2018-01,5,6,6,0.9394130628134758,0.8166864825981108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394130628134758,2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.25,0.08333333333333333,11.0,0.25,0.23333333333333334,0.25,0.25,1
2018-01-07,0.25,2018,1,2018-01,6,7,7,0.9139311852712282,0.8521437889662113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9139311852712282,2,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.25,0.06666666666666667,11.0,0.25,0.23333333333333334,0.25,0.25,1
2018-01-08,0.25,2018,1,2018-01,0,8,8,0.8847059049434836,0.8847059049434836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847059049434836,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.25,0.05,11.0,0.25,0.23333333333333334,0.25,0.25,1
