End_date,Title,Description,Posted_date,Comments_count,Bookmarks_count,Shares_count,Posted_year,Posted_month,Posted_month_year,End_year,End_month,End_month_year
2017-06-27,Expired Extra 20% off Women's Bra On Sale @ Nike / Expired Extra 20% off HUARACHE SALE @ Nike / Expired Last Day! Extra 20% off Clearance @ Nike / Expired Extra 20% OFF Men's Converse Shoes Sale / Expired Last Day! Extra 20% off Roshe On Sale @ Nike / Expired Last Day! Extra 20% off Air Max On Sale @ Nike / Expired Extra 20% off AIR FORCE 1 SALE @ Nike / Expired Last Day! Extra 20% off Women's Sale @ Nike / Expired Last Day! Extra 20% off Big Kids Shoes On Sale @ Nike / Expired Extra 20% Off WOMEN'S CLEARANCE PANTS & TIGHTS @ Nike Store / Expired Extra 20% off NIKE SOCK DART SALE @ Nike Store / Expired Extra 20% off Converse Sale @ Nike / Expired $83.18 NIKE AIR MORE UPTEMPO QS @ Nike Store,"Nike Store offers extra 20% off women's bra on sale via coupon code ""SUMMER20"". 
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Nike Store offers extra 20% off  HUARACHE via coupon code ""SUMMER20"".  
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Last Day! Nike Store offers extra 20% off on clearance via coupon code ""SUMMER20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Nike Store offers an extra 20% off Men's Converse Shoes Sale via coupon code ""SUMMER20"".
Free shipping.
Deal ends 6/27 23:59 EST.
  Features：Converse men's shoes sale, extra 20%off  / Last Day! Nike Store offers extra 20% off Roshe on sale via coupon code ""SUMMER20"". 
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Last Day! Nike Store offers extra 20% off Air Max on sale via coupon code ""SUMMER20"". 
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Nike Store offers extra 20% off  AIR FORCE 1 via coupon code ""SUMMER20"".  
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Last Day! Nike Store offers an extra 20% off Women's Sale via coupon code ""SUMMER20"".  
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST.
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Last Day! Nike Store offers extra 20% off Big Kids Shoes on sale via coupon code ""SUMMER20"". 
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Nike Store offers an extra 20% off WOMEN'S CLEARANCE PANTS & TIGHTS via coupon code ""SUMMER20"".  
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Nike Store offers an extra 20% off NIKE SOCK DART SALE via coupon code ""SUMMER20"". 
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Nike Store offers extra 20% off women's sale
 via coupon code ""SUMMER20"". 
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Nike Store offers the NIKE AIR MORE UPTEMPO QS for $83.18 via coupon code ""SUMMER20"".  
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 6/27 @ 11:59pm EST",2017-06-18,246.0,1334.0,695.0,2017,6,2017-06,2017,6,2017-06
2017-07-12,Expired Up to 50% off Summer Sale @ Nike,"Last Day! Nike Store offers up to 50% off summer sale.
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 7/12.
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order.",2017-07-08,5.0,96.0,40.0,2017,7,2017-07,2017,7,2017-07
2017-07-22,Expired Extra 20% off Clearance @ Nike / Expired Extra 20% Off Air Huarache Shoes @ Nike Store / Expired Extra 20% off Women's Bra On Sale @ Nike,"Nike Store offers an extra 20% off Clearance via coupon code ""SAVEMORE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 7/22. / Nike Store offers an extra 20% off Air Huarache Shoes via coupon code ""SAVEMORE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 7/22. / Nike Store offers extra 20% off women's bra on sale via coupon code ""SAVEMORE20"". 
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 7/22.
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order.",2017-07-17,239.0,627.0,381.0,2017,7,2017-07,2017,7,2017-07
2017-08-01,"Expired 20% Off $100+ Select Full Price Items @ Nike Store / Expired $100+ Get 20% OFF Nike Men's Shoes、Clothing、Accessories Sale / Expired $104 NIKE AIR MORE UPTEMPO ""Island Green"" @ Nike Store","Nike Store offers 20% off $100+ Select Full Price Items via coupon code ""20BTS"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 8/1. / Nike Store offers the $100+ get 20% off Nike Men's Shoes、Clothing、Accessories Sale via coupon code ""20BTS"".
Free shipping.
Deal ends 8/1. / Nike Store offers the NIKE AIR MORE UPTEMPO ""Island Green"" for $104 via coupon code ""20BTS"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 8/1.",2017-07-23,83.0,285.0,142.0,2017,7,2017-07,2017,8,2017-08
2017-08-13,Expired Extra 20% off Clearance @ Nike / Expired $95.98 NIKE FLYKNIT RACER UNISEX RUNNING SHOE @ Nike Store / Expired Extra 20% off Air Max Shoes Sale @ Nike Store / Expired Extra 20% off Air Huarache Shoes Sale @ Nike Store / Expired $55.98 NIKE ROSHE TWO WOMEN'S SHOE @ Nike Store / Expired $35.98 CHUCK TAYLOR ALL STAR SEASONAL HIGH TOP @ Nike Store / Expired Extra 20% off Women's Bra On Sale @ Nike / Expired Extra 20% off AIR FORCE 1 Shoes Sale @ Nike Store / Expired $31.98 DYNAMO FREE @ Nike Store / Expired $55.98 NIKE ROSHE TWO BREATHE WOMEN'S SHOE @ Nike Store / Expired $63.98 NIKE AIR MORE UPTEMPO QS @ Nike Store / Expired $35.98 NIKE SPORTSWEAR BONDED WOMEN'S TANK @ Nike Store / Expired $43.98 NIKE SB ZOOM BRUIN PREMIUM SE @ Nike Store / Expired Extra 20% off Roshe Shoes Sale @ Nike Store,"Last Day! Nike Store offers an extra 20% off Clearance via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 8/13. / Nike Store offers the NIKE FLYKNIT RACER UNISEX RUNNING SHOE $95.98 via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/13. / Nike Store offers an extra 20% off Air Max Shoes Sale via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 8/13. / Nike Store offers an extra 20% off Air Huarache Shoes Sale via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 8/13. / Nike Store offers the NIKE ROSHE TWO WOMEN'S SHOE for
for $55.98 via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/13.
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
 ENTRY TO SPECIAL EVENTS and sessions worldwide.
 BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Nike Store offers the CONVERSE CHUCK TAYLOR ALL STAR SEASONAL HIGH TOP  for $35.98 via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/13.
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
 ENTRY TO SPECIAL EVENTS and sessions worldwide.
 BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order. / Nike Store offers extra 20% off women's bra on sale via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/13.
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order.
$31.98 $50.00
Nike Nike Indy Cool
$31.98 $45.00
Nike Nike Seamless
$22.38 $35.00
Nike Nike Classic Swoosh Futura / Nike Store offers an extra 20% off Air Max Shoes Sale via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 8/13. / Nike Store offers the DYNAMO FREE for $31.98 via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/13. / Nike Store offers the NIKE ROSHE TWO BREATHE WOMEN'S SHOE for $55.98 via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/13. / Nike Store offers the NIKE AIR MORE UPTEMPO QS for $63.98 via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/13. / Nike Store offers the NIKE SPORTSWEAR BONDED WOMEN'S TANK for $35.98 via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/13. / Nike Store offers the NIKE SB ZOOM BRUIN PREMIUM SE for $43.98 via coupon code ""SAVE20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/13. / Nike Store offers an extra 20% off Roshe Shoes Sale via coupon code ""SAVE20"".
Free shipping on orders over $150.
Some exclusions apply.
Deal ends 8/13.
$55.98 $90.00
Nike Nike Roshe Two
$55.98 $90.00
Nike Nike Roshe Two
$55.98 $90.00
Nike Roshe Two",2017-08-02,524.0,2754.0,1434.0,2017,8,2017-08,2017,8,2017-08
2017-08-17,Expired Today Only Flash Sale for Kids @ Nike,"Last Day! Nike Store offers a flash sale for kids.
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 8/17.
$7.97 $10.00
Nike Nike Swoosh
$8.97 $12.00
Nike Nike Graphic
$49.97 $80.00
Nike Blazer Mid",2017-08-14,12.0,66.0,24.0,2017,8,2017-08,2017,8,2017-08
2017-08-24,Expired 50% OFF Converse Men's Shoes Flash Sale,"Nike Store offers Converse Men's Shoes Flash Sale，50% off .
Free shipping.
Deal ends 8/24.
$54.97 $110.00
Converse Chuck Taylor All Star '70 1st Pride Parade High Top
$34.97 $70.00
Converse Pro Leather Low Top
$34.97 $70.00
Nike Converse Pro Leather Low Top",2017-08-19,5.0,29.0,6.0,2017,8,2017-08,2017,8,2017-08
2017-08-25,"Expired Up to 50% Off Footwear, Apparel and NIKEiD FLASH SALE @ Nike Store / Expired $39.97 NIKE SB BLAZER VAPOR TEXTILE @ Nike Store / Expired Up to 50% Off Nike Man Clothes Flash Sales @ Nike Store / Expired $69.97 NIKE DUALTONE RACER WOMEN'S SHOE @ Nike Store / Expired Up to 50% Off Nike Woman Shoes Flash Sales @ Nike Store","Nike Store offers up to 50% off Footwear, Apparel and NIKEiD FLASH SALE.
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/25. / Nike Store offers the NIKE SB CHECK SOLAR CANVAS for $39.97.
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/25.
$39.97 $85.00
Nike Nike SB Blazer Vapor Textile
$39.97 $85.00
Nike Nike SB Blazer Vapor Textile / Nike Store offers up to 50% off man clothes flash sales.
Free shipping.
Deal ends 8/25 14:00.
$39.97 $90.00
Nike Nike Sportswear Legacy
$34.97 $60.00
Nike Nike Modern Jogger
$49.97 $95.00
Nike Nike Sportswear Advance 15 / Nike Store offers the NIKE DUALTONE RACER WOMEN'S SHOE for $69.97.
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 8/25. / Nike Store offers up to 50% off woman shoes flash sales.
Free shipping.
Deal ends 8/25 14:00.
$49.97 $65.00
Nike SB Check Solarsoft Canvas
$49.97 $65.00
Nike Nike SB Check Solarsoft Canvas
$54.97 $75.00
Nike Nike Roshe One",2017-08-20,94.0,538.0,361.0,2017,8,2017-08,2017,8,2017-08
2017-09-04,Expired Extra 25% off Clearance @ Nike / Expired $63.73 AIR JORDAN 1 RETRO HIGH OG @ Nike Store,"Last Day! Nike Store offers an extra 25% off Clearance via coupon code ""SEPT25"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 9/4.
$74.98 $140.00
Nike Nike Sock Dart Breathe
$67.48 $150.00
Nike Nike Air Force 1 Ultra Flyknit
$67.48 $110.00
Nike Nike Air Huarache / Nike Store offers the AIR JORDAN 1 RETRO HIGH OG for $63.73(was $120) via coupon code ""SEPT25"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 9/4.",2017-09-01,276.0,995.0,559.0,2017,9,2017-09,2017,9,2017-09
2017-09-26,Expired Extra 20% Off Clearance @ Nike / Expired $39.97 CONVERSE PRO LEATHER LOW TOP @ Nike Store / Expired $47.97 NIKE ROSHE TWO WOMEN'S SHOE @ Nike Store / Expired $95.98 NIKE FLYKNIT RACER UNISEX RUNNING SHOE @ Nike Store / Expired Extra 20% Off AIRHUARACHE @ Nike / Expired Extra 20% Off AIRHUARACHE @ Nike / Expired $53.58 NIKE 'Windrunner' Hooded Windbreaker Jacket @ Nike Store / Expired $71.97 NIKE AIR FORCE 1 ULTRA FLYKNIT WOMEN'S SHOE @ Nike Store / Expired AIR JORDAN 1 MID @ Nike Store,"Nike Store offers an extra 20% off Clearance via coupon code ""SUMMER20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 9/26.
$43.98 $90.00
Nike Nike Roshe Two
$28.78 $45.00
Nike Nike Sportswear
$23.98 $60.00
Converse Converse Breakpoint Low Top / Converse offers the CONVERSE PRO LEATHER LOW TOP UNISEX SHOE for $39.97 via coupon code ""SUMMER20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 9/26. / Nike Store offers the NIKE ROSHE TWO WOMEN'S SHOE for $47.97 via coupon code ""SUMMER20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 9/26. / Nike Store offers the NIKE FLYKNIT RACER UNISEX RUNNING SHOE $95.98 via coupon code ""SUMMER20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 9/26. / Nike Store offers an extra 20% off HUARACHE via coupon code ""SUMMER20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 9/26.
$27.98 $52.00
Nike Nike Huarache Print
$55.98 $90.00
Nike Nike Huarache SE
$55.98 $90.00
Nike Nike Huarache SE / Nike Store offers an extra 20% off women's sneakers and apparels via coupon code ""SUMMER20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 9/26.
$22.38 $35.00
Nike Classic Swoosh Futura
$28.78 $45.00
Nike Sportswear
$23.98 $40.00
Nike Nike Classic / Nike offers the NIKE 'Windrunner' Hooded Windbreaker Jacket for $53.58 via coupon code ""SUMMER20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 9/26. / Nike Store offers the NIKE AIR FORCE 1 ULTRA FLYKNIT WOMEN'S SHOE for $71.97 via coupon code ""SUMMER20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Some exclusions apply.
Deal ends 9/26. / Nike Store offers the AIR JORDAN 1 MID for $55.98 via coupon code ""SUMMER20"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 9/26.",2017-09-18,391.0,2390.0,990.0,2017,9,2017-09,2017,9,2017-09
2017-10-12,Expired Up to 40% Off Flash Sale @ Nike Store,"Nike Store offers up to 40% off Flash Sale.
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 10/12.
$9.97 $30.00
Nike NikeCourt
$14.97 $28.00
Nike Pro
$14.97 $25.00
Nike Dry",2017-10-08,28.0,190.0,92.0,2017,10,2017-10,2017,10,2017-10
2017-10-30,Expired Up to 40% Off + Extra 20% Off Fall Clearance @ Nike / Expired $55.97 NIKE JUVENATE WOMEN'S SHOE @ Nike Store / Expired Up to 40% Off + Extra 20% Off Fall Clearance @ Nike / Expired Extra 20% Off WOMEN'S CLEARANCE PANTS & TIGHTS @ Nike Store / Expired Extra 20% Off HUARACHE SALE @ Nike / Expired Extra 20% off Women's Bra On Sale @ Nike / Expired $95.98 NIKE FLYKNIT RACER UNISEX RUNNING SHOE @ Nike Store / Expired $51.97 NIKE ROSHE ONE WOMEN'S SHOE @ Nike Store / Expired $51.97 NIKE DUNK HIGH '17 BIG KIDS' SHOE @ Nike Store,"Nike Store offers an up to 40% off + extra 20% off Fall Clearance via coupon code ""20EXTRA"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 10/30.
Women's
Men's
Kid's
Women's
$43.98 $90.00
Nike Nike Roshe Two
Women's
$55.98 $85.00
Nike Nike Juvenate
Women's
$55.98 $120.00
Nike Nike Air Huarache Ultra Breathe / Nike Store offers the NIKE JUVENATE WOMEN'S SHOE for $55.97 via coupon code ""20EXTRA"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 10/30.
55.98 $85.00
Nike Nike Juvenate
$55.98 $85.00
Nike Juvenate / Nike Store offers an up to 40% off + extra 20% off Roshe sneakers via coupon code ""20EXTRA"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 10/30.
$43.98 $90.00
Nike Nike Roshe Two
$47.98 $75.00
Nike Roshe One
$43.98 $90.00
Nike Nike Roshe Two / Nike Store offers an extra 20% off WOMEN'S CLEARANCE PANTS & TIGHTS via coupon code ""20EXTRA"". 
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 10/30.
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order.
28.78 $48.00
Nike Pro
$27.98 $45.00
Nike Nike Sportswear Leg-A-See
$51.98 $80.00
Nike PRO HYPERCOOL / Nike Store offers an extra 20% off HUARACHE via coupon code ""20EXTRA"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 10/30.
$67.98 $95.00
Nike Air Huarache Run Ultra SE
$75.98 $120.00
Nike Nike Air Huarache SE
$75.98 $120.00
Nike Nike Air Huarache Premium / Nike Store offers extra 20% off women's bra on sale via coupon code ""20EXTRA"". 
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 10/30.
  Not a Nike+ Member? Sign up today! Benefits include:
FIRST ACCESS to your favorite products & the latest releases.
100+ WORKOUTS and personalized running and training plans that adapt to you.
ENTRY TO SPECIAL EVENTS and sessions worldwide.
BEHIND THE SCENES CONTENT from Nike athletes & designers.
FREE SHIPPING and hassle-free 30-day trials on every order.
$19.98 $30.00
Nike Nike Indy Cross Back
$23.98 $40.00
Nike NIKE CLASSIC
$28.78 $45.00
Nike Nike Indy Cooling / Nike Store offers the NIKE FLYKNIT RACER UNISEX RUNNING SHOE $87.98 via coupon code ""20EXTRA"". 
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 10/30.
$87.98 $150.00
Nike Nike Flyknit Racer
$95.98 $150.00
Nike Flyknit Racer
$87.98 $150.00
Nike Flyknit Racer / Nike Store offers the NIKE ROSHE ONE WOMEN'S SHOE for $51.97 via coupon code ""20EXTRA"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 10/30. / Nike Store offers the NIKE DUNK HIGH '17 BIG KIDS' SHOE for $51.97 via coupon code ""20EXTRA"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 10/30.",2017-10-21,525.0,2408.0,1277.0,2017,10,2017-10,2017,10,2017-10
2017-11-12,Expired EXTRA 30% OFF SALE STYLES @ Nike Store,"Nike Store offers extra 30% off SALE STYLES via coupon code ""CONVERSE30"".
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 11/12.
$20.98 $55.00
Converse Converse Chuck Taylor All Star High Top
$27.98 $50.00
Nike Converse Chuck Taylor All Star Seasonal Colors Low Top
$27.98 $50.00
Converse Chuck Taylor All Star Seasonal Colors Low Top",2017-11-08,28.0,195.0,75.0,2017,11,2017-11,2017,11,2017-11
2017-11-14,Expired Up to 50% Off 2 Days Only Flash Sale @ Nike Store,"2 days only! Nike Store offers up to 50% off Flash Sale.
Nike+ Members get Free Shipping on all orders. Non-members get Free Shipping on orders $150+.
Deal ends 11/14.
$39.97 $80.00
Nike Nike Flex 2016 RN
$49.97 $90.00
Nike Nike Roshe Two
$59.97 $75.00
Nike Nike Roshe One Women's Shoe. Nike.com",2017-11-10,15.0,218.0,124.0,2017,11,2017-11,2017,11,2017-11
