Brand,Title,Description,Posted_date,End_date,Comments_count,Bookmarks_count,Shares_count
KateSpade,Expired Up to 50% Off + Extra 30% Off Select Shoes Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off select shoes sale via coupon code ""ONEOFAKIND"".
Free shipping.
Deal ends 9/5.
$39.20 $80.00
Kate Spade keds x kate spade new york champion dancing dot sneakers
$42.00 $85.00
Kate Spade keds x kate spade new york glitter sneakers
$42.00 $85.00
Kate Spade keds x kate spade new york champion daisy garden glitter sneakers",09/06/2018,09/05/2018,9,65,29
KateSpade,Expired Up To 50% Off + Extra 30% Off Jewelry Sale @ kate spade,"kate spade offers an up to 50% off + extra 30% off jewelry sale via coupon code ""ONEOFAKIND"".
Free shipping.
Deal ends 9/5.
$30.80 $58.00
Kate Spade shine on flower ear jacket
$43.40 $78.00
Kate Spade blooming pave bloom bracelet
$35.70 $68.00
Kate Spade lavish blooms linear earrings",09/06/2018,09/05/2018,21,84,23
KateSpade,Expired Up to 50% Off + Extra 30% Off Selected Bags Sale @ Kate Spade,"Kate spade offers an up to 50% off + extra 30% off Selected Bags Sale via coupon code ""ONEOFAKIND"".
Free shipping.
Deal ends 9/5
$146.30 $348.00
Kate Spade hayes street studded pippa
$146.30 $298.00
Kate Spade california dreaming pippa
$136.50 $278.00
Kate Spade hayes street small sam",09/06/2018,09/05/2018,26,158,57
KateSpade,Expired Last Day: Up to 50% Off + Extra 30% Off Sale Items @ kate spade,"kate spade offers up to 50% off + extra 30% off sale items via coupon code ""ONEOFAKIND"".
Exclusions apply.
Free shipping. 
Deal ends 9/5.
Hot!
Wallets
Bags
Jewelry
Accessories
Shoes
Hot!
$136.50 $278.00
Kate Spade hayes street small sam
Hot!
$158.90 $378.00
Kate Spade hayes street studded sam
Hot!
$200.20 $358.00
Kate Spade california dreaming surf 3d van",09/06/2018,09/05/2018,183,1305,681
KateSpade,Expired Up To 50% Off + Extra 30% Off Wallets Sale @ kate spade,"kate spade offers an up to 50% off + extra 30% off wallets sale via coupon code ""ONEOFAKIND"".
Free shipping.
Deal ends 9/5.
$43.40 $88.00
Kate Spade cameron street gabe
$48.30 $98.00
Kate Spade jackson street jada
$24.50 $50.00
Kate Spade cameron street pineapples card holder",09/06/2018,09/05/2018,7,153,53
KateSpade,Expired Up to 50% Off + Extra 30% Off kate spade Scarves Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off kate spade Scarves Sale  via coupon code ""ONEOFAKIND"".
Free shipping.
Deal ends 9/5.
$23.80 $48.00
Kate Spade crab silk square scarf
$38.50 $78.00
Kate Spade palm springs pool silk square scarf
$38.50 $78.00
Kate Spade purse silk square scarf",09/05/2018,09/05/2018,2,98,20
KateSpade,Expired Up To 50% Off + Extra 30% Off Tote Handbags Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off Tote Handbags Sale via coupon code ""ONEOFAKIND"".
Free shipping.
Deal ends 9/5.
$175.70 $358.00
Kate Spade thompson street kimberly
$175.70 $358.00
Kate Spade on purpose embellished studded leather tote
$125.30 $298.00
Kate Spade cameron street medium harmony",09/05/2018,09/05/2018,10,49,17
KateSpade,Expired Up to 50% Off + Extra 30% Off kate spade Iphone Accessories Sale @ kate spade,"Kate spade offers Up to 50% Off + Extra 30% Off kate spade Iphone Accessories Sale via coupon code ""ONEOFAKIND"".
Free shipping.
Deal ends 9/5.
$67.90 $138.00
Kate Spade camera with daisy strap iPhone x folio case
$25.20 $60.00
Kate Spade swan iPhone x case
$14.00 $28.00
Kate Spade pineapple cord keeper sticker",09/05/2018,09/05/2018,5,72,15
KateSpade,Expired 25% Off New In Sale @ kate spade,"kate spade offers 25% off new in sale via coupon code ""hellofall"".
Free shipping.
$246.00 $328.00
Kate Spade white rock road sam
$261.00 $348.00
Kate Spade white rock road luxe sam
$208.00 $278.00
Kate Spade white rock road mini sam",09/04/2018,,,32,9
KateSpade,Expired $149 Kate Spade cameron street marybeth,"Kate spade offers the Kate Spade cameron street marybeth for $149  via coupon code ""PERFECT"".
Free shipping
149.00 399.00
Kate Spade cameron street marybeth
$149.00 $398.00
Kate Spade cameron street marybeth
$149.00 $398.00
Kate Spade cameron street marybeth",08/26/2018,,1,18,4
KateSpade,Expired Ending Soon: Up to 75% Off Surprise Sale @ kate spade,"kate spade offers up to 75% off Surprise Sale.
Free shipping.
Deal ends 8/18.
Wallets'
Handbags
Jewelry
Clothes&Shoes
Bundles
Wallets'
$49.00 $148.00
Kate Spade grand street stacy
Wallets'
$39.00 $99.00
Kate Spade laurel way small shawn
Wallets'
$39.00 $100.00
Kate Spade mikas pond stacy",08/19/2018,08/18/2018,348,1545,1050
KateSpade,Expired Ending Soon: Up To 75% Off Jewelry Sale @ kate spade,"kate spade offers up to 75% off jewelry sale.
Free shipping.
Deal ends 8/18.
$19.00 $48.00
Kate Spade ma cherie antoine dog studs
$19.00 $58.00
Kate Spade ma cherie antoine dog mini pendant
$19.00 $58.00
Kate Spade jazz things up pave cat studs",08/19/2018,08/18/2018,12,159,36
KateSpade,Expired Ending Soon: Up to 75% off Backpacks @ kate spade,"Kate spade offers up to 75% off Backpacks.
Free Shipping.
Deal ends 8/18.
$129.00 $329.00
Kate Spade run wild leopard tomi
$159.00 $359.00
Kate Spade laurel way embellished sammi
$79.00 $199.00
Kate Spade wilson road poppy mini bradley",08/19/2018,08/18/2018,15,41,27
KateSpade,Expired Ending Soon: up to 75% off Select Bundles,"Kate spade offers up to 75% off Select Bundles.
Free shipping on orders over $99.
Deal ends 8/18.
$25.00 $116.00
with code MAKEITTWO
Kate Spade jazz things up pave cat studs and pendant bundle
$25.00 $106.00
Kate Spade lady marmalade studs and mini pendant bundle in rose gold
$35.00 $106.00
with code MAKEITTWO
Kate Spade it's a tie bow reversible earrings and mini pendant bundle in rose gold",08/19/2018,08/18/2018,,30,8
KateSpade,Expired Ending Soon: Up To 75% Off Wallrts & Wirstlets Sale @ kate spade,"kate spade offers up to 75% off wallrts & wirstlets sale.
Free shipping.
Deal ends 8/18.
$39.00 $119.00
Kate Spade run wild leopard coin purse
$29.00 $68.00
Kate Spade grand street passport holder
$39.00 $99.00
Kate Spade shore street lita",08/18/2018,08/18/2018,10,126,46
KateSpade,Expired Ending Soon: Up To 75% Off Crossbody Handbags Sale @ kate spade,"kate spade offers up to 75% off Crossbody Handbags Sale.
Free shipping.
Deal ends 8/18.
$59.00 $248.00
Kate Spade weller street declan
$69.00 $275.00
Kate Spade alexander avenue smooth isabeli
$69.00 $298.00
Kate Spade newbury lane cammie",08/18/2018,08/18/2018,15,165,51
KateSpade,Expired Ending Soon: Up to 75% off Select Totes @ kate spade,"Kate spade offers up to 75% off Select totes.
Free Shipping.
Deal ends 8/18.
$79.00 $299.00
Kate Spade wright place karla
$149.00 $399.00
Kate Spade ash street leather remmi
$79.00 $299.00
Kate Spade wright place karla",08/18/2018,08/18/2018,7,92,49
KateSpade,Expired $109 - $129 Select Baby Bags Surprise Sale @ kate spade,"Kate spade offers the Select Baby Bags Surprise Sale for $109 - $129.
Free shipping.
Deal ends 8/18.
$129.00 $298.00
Kate Spade wilson road poppy margareta baby bag
$109.00 $298.00
Kate Spade blake avenue nylon margareta baby bag
$109.00 $298.00
Kate Spade blake avenue margareta baby bag",08/18/2018,08/18/2018,5,15,8
KateSpade,Expired Ending Soon: Up To 75% Off Clothing Sale @ kate spade,"Kate spade offers up to 75% off Clothing Sale.
Free shipping.
Deal ends 8/18.
$39.00 $78.00
Kate Spade frenchie tee
$39.00 $68.00
Kate Spade cactus tee
$79.00 $198.00
Kate Spade embroidered poplin shirt",08/17/2018,08/18/2018,8,35,15
KateSpade,Expired Up to 50% Off New Style Added on Sale @ kate spade,"Kate spade offers up to 50% off New Style Added on Sale.
Free shipping.
$181.00 $258.00
Kate Spade cameron street pippa
$46.00 $58.00
Kate Spade california dreaming pave shark studs
$51.00 $68.00
Kate Spade california dreaming pave shark mini pendant",08/11/2018,,21,221,56
KateSpade,Expired Up To 40% Off Select Shoses Sale @ kate spade,"kate spade offers up to 40% off select shoses sale.
Free shipping.
$69.00 $98.00
Kate Spade ivonna sandals
$139.00 $198.00
Kate Spade janae wedges
$105.00 $150.00
Kate Spade louise sneakers",08/08/2018,,1,35,6
KateSpade,Expired Starting from $278 white rock road sam @ kate spade,"Kate spade offers white rock road sam Starting from $278 .
Free shipping.
$278.00
Kate Spade white rock road mini sam
$328.00
Kate Spade white rock road sam
$298.00
Kate Spade white rock road luxe mini sam",07/30/2018,,2,39,11
KateSpade,Expired Today Only: Up To 40% Off + Extra 25% Off Sale @ kate spade,"Kate spade offers up to 40% off + Extra 25% Off Sale via coupon code ""PRIMEDAY18"".
Free shipping.
handbag
jewelry
clothing
handbag
$36.00 $68.00
Kate Spade picnic perfect strawberry card holder
handbag
$22.50 $50.00
Kate Spade yours truly card holder
handbag
$39.75 $88.00
Kate Spade yours truly adalyn",07/18/2018,,9,79,39
KateSpade,Expired hawthorne lane ryan Tote @ kate spade,"Kate spade offers the hawthorne lane ryan Tote for $99 via coupon code ""PERFECT"".
Free shipping.",07/10/2018,,2,34,8
KateSpade,Expired Up To 50% Off + Extra 40% Off Shoes Sale @ kate spade,"Kate spade offers an up to 50% off + extra 40% off Shoes Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 7/5.
$117.00 $278.00
Kate Spade laureen heels
$138.00 $328.00
Kate Spade mazie sandals
$138.00 $328.00
Kate Spade mazie sandals",07/06/2018,07/05/2018,10,35,6
KateSpade,Expired Last Day: Up to 50% Off + Extra 40% Off Sale Items @ kate spade,"Kate spade offers Up to 50% Off + Extra 40% Off Sale Items via coupon code ""BIGBIGBIG"". 
Exclusions apply.
Free shipping.
Deal ends 7/5.
wallets
Bags
jewelry
SHoes
wallets
$83.40 $198.00
Kate Spade thompson street lacey
wallets
$54.00 $128.00
Kate Spade thompson street stacy
wallets
$57.00 $158.00
Kate Spade burgess court lacey",07/06/2018,07/05/2018,140,756,429
KateSpade,Expired Up To 50% Off + Extra 40% Off Clothing Sale @ kate spade,"kate spade offers an up to 50% off + extra 40% off Clothing Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 7/5.
$28.80 $68.00
Kate Spade tromp l'oeil sweater tee
$112.80 $268.00
Kate Spade madras off shoulder dress
$157.20 $328.00
Kate Spade stripe poplin midi dress",07/05/2018,07/05/2018,16,56,15
KateSpade,Expired Last Day: Extra 40% Off Sale Items @ kate spade,"Kate spade offers an extra 40% off Sale Items via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 7/5.
$143.40 $398.00
Kate Spade thompson street large sam
$125.40 $298.00
Kate Spade picnic perfect straw bee tote
$146.40 $348.00
Kate Spade jackson street lottie",07/05/2018,07/05/2018,8,78,38
KateSpade,Expired Up To 50% Off + Extra 40% Off Jewelry Sale @ kate spade,"Kate spade offers an up to 50% off + extra 40% off Jewelry Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 7/5.
$44.40 $98.00
Kate Spade lavish blooms statement earrings
$30.60 $68.00
Kate Spade things we love love studs set
$28.80 $68.00
Kate Spade dainty sparklers bow cuff",07/05/2018,07/05/2018,9,69,18
KateSpade,Expired Up To 50% Off + Extra 40% Off Wallet Sale @ kate spade,"Kate spade offers an up to 50% off + extra 40% off Wallet Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 7/5.
$75.00 $178.00
Kate Spade cameron street celina
$85.44 $178.00
Kate Spade hyde lane gingham michele
$54.00 $128.00
Kate Spade thompson street stacy",07/05/2018,07/05/2018,9,49,19
KateSpade,Expired Up To 50% Off + Extra 40% Off Sleepwaear Sale @ kate spade,"kate spade offers an up to 50% off + extra 40% off Sleepwaear Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 7/5.
$37.20 $88.00
Kate Spade chemise & panty set
$42.00 $88.00
Kate Spade 2-piece dot chemise
$26.40 $58.00
Kate Spade eat cake sleep shirt",07/05/2018,07/05/2018,,24,8
KateSpade,Expired Up to 50% Off + Extra 40% Off Wallets Sale @ kate spade,"Kate spade offers Up to 50% Off + Extra 40% Off Wallets Sale via coupon code ""BIGBIGBIG"".
Exclusions apply.
Free shipping.
Deal ends 7/5.
$37.20 $88.00
Kate Spade hyde lane gingham adalyn
$49.56 $118.00
Kate Spade thompson street abri
$71.40 $198.00
Kate Spade elliott street lacey",07/04/2018,07/05/2018,2,69,26
KateSpade,Expired Up To 50% Off + Extra 40% Off Misty Mint Handbags Sale @ kate spade,"Kate spade offers an up to 50% off + extra 40% off Misty Mint Handbags Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 7/5.
$71.40 $198.00
Kate Spade cameron street clarise
$100.20 $278.00
Kate Spade cameron street large lane
$93.00 $258.00
Kate Spade jackson street harlyn",07/04/2018,07/05/2018,2,34,8
KateSpade,Expired Extra 40% Off Kids Sale Items @ kate spade,"Kate spade offers an extra 30% 40% off Kids Sale Items via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 7/5
$86.40 $278.00
Kate Spade daycation serena baby bag
$84.00 $278.00
Kate Spade daycation serena baby bag
$19.20 $42.00
Kate Spade glitter mary jane with bow",06/29/2018,07/05/2018,,5,1
KateSpade,Expired Last Day: Up to 50% Off + Extra 30% Off Sale Items @ kate spade,"Kate spade offers Up to 50% Off + Extra 30% Off Sale Items via coupon code ""BIGBIGBIG"".
Exclusions apply.
Free shipping.
Deal ends 6/28.
wallets
Bags
jewelry
SHoes
wallets
$21.00 $50.00
Kate Spade brooks drive card holder
wallets
$35.70 $68.00
Kate Spade shore thing crab applique card holder
wallets
$67.20 $128.00
Kate Spade shore thing crab adalyn",06/29/2018,06/28/2018,102,607,368
KateSpade,Expired Last Day: Up to 50% Off + Extra 30% Off Wallets Sale @ kate spade,"Kate spade offers Up to 50% Off + Extra 30% Off Wallets Sale via coupon code ""BIGBIGBIG"".
Exclusions apply.
Free shipping.
Deal ends 6/28.
$67.20 $128.00
Kate Spade shore thing crab coin purse
$24.50 $50.00
Kate Spade hyde lane stripe card holder
$33.60 $68.00
Kate Spade kane road card holder",06/28/2018,06/28/2018,16,103,33
KateSpade,Expired Last Day: Up To 50% Off + Extra 30% Off Shoes Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off Shoes Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 6/28.
$161.00 $328.00
Kate Spade mazie sandals
$161.00 $328.00
Kate Spade mazie sandals
$155.40 $278.00
Kate Spade brooke flats",06/28/2018,06/28/2018,10,59,14
KateSpade,Expired Last Day: Extra 30% Off Sale Items @ kate spade,"Kate spade offers an extra 30% off Sale Items via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 6/28.
$167.30 $398.00
Kate Spade thompson street large sam
$97.30 $198.00
Kate Spade cameron street sima
$83.30 $198.00
Kate Spade wedding belles glitterbug sima",06/28/2018,06/28/2018,23,185,69
KateSpade,Expired Up to 50% Off + Extra 30% Off kate spade Scarves Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off kate spade Scarves Sale  via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 6/28.
$23.80 $48.00
Kate Spade bee my honey bandana
$23.80 $48.00
Kate Spade bee my honey bandana
$38.50 $78.00
Kate Spade picnic silk square scarf",06/28/2018,06/28/2018,1,30,7
KateSpade,Expired Up to 50% Off + Extra 30% Off Jewerly Sale @ kate spade,"Kate spade offers Up to 50% Off + Extra 30% Off Jewerly Sale, via coupon code ""BIGBIGBIG"".
Exclusions apply.
Free shipping.
Deal ends 6/28.
$37.80 $68.00
Kate Spade picnic perfect pave bee mini pendant
$35.70 $68.00
Kate Spade picnic perfect pave bee ring
$26.60 $48.00
Kate Spade picnic perfect pave bee studs",06/28/2018,06/28/2018,8,106,17
KateSpade,Expired Up To 50% Off + Extra 30% Off Wallets Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off Wallets Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 6/28.
$21.00 $50.00
Kate Spade burgess court card holder
$74.90 $178.00
Kate Spade yours truly lacey
$63.00 $128.00
Kate Spade strawberry mini leather wristlet",06/27/2018,06/28/2018,6,31,17
KateSpade,Expired Up To 50% Off + Extra 30% Off Clothing Sale @ kate spade,"kate spade offers an up to 50% off + extra 30% off Clothing Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 6/28.
$179.90 $428.00
Kate Spade structured fit and flare dress
$167.30 $398.00
Kate Spade mixed velvet jumpsuit
$82.32 $168.00
Kate Spade twill skirt",06/27/2018,06/28/2018,7,31,9
KateSpade,Expired Up To 50% Off + Extra 30% Off Tote Handbags Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off Tote Handbags Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 6/28.
$146.30 $298.00
Kate Spade cameron street medium harmony
$175.70 $358.00
Kate Spade thompson street kimberly
$185.50 $378.00
Kate Spade carter street tyler",06/27/2018,06/28/2018,,29,22
KateSpade,Expired Up To 50% Off + Extra 30% Off Sleepwaear Sale @ kate spade,"kate spade offers an up to 50% off + extra 30% off Sleepwaear Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 6/28.
$49.00 $88.00
Kate Spade 2-piece dot chemise
$41.30 $78.00
Kate Spade short pj set
$49.00 $88.00
Kate Spade pj set with sleepmask",06/25/2018,06/28/2018,14,99,24
KateSpade,Expired Up To 50% Off + Extra 30% Off Home Items Sale @ kate spade,"kate spade offers an up to 50% off + extra 30% off Home Items Sale via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 6/28.
$14.00 $25.00
Kate Spade 3 piece pancake set
$50.40 $90.00
Kate Spade dahlia pillow
$44.80 $80.00
Kate Spade grace sheeting twin sheet set",06/24/2018,06/28/2018,3,22,8
KateSpade,Expired Extra 30% Off Kids Sale Items @ kate spade,"Kate spade offers an extra 30% off Kids Sale Items via coupon code ""BIGBIGBIG"".
Free shipping.
Deal ends 6/28
$161.00 $329.00
Kate Spade shore street adaira baby bag
$100.80 $278.00
Kate Spade daycation serena baby bag
$98.00 $278.00
Kate Spade daycation serena baby bag",06/19/2018,06/28/2018,,4,
KateSpade,Expired Straw Tote @ kate spade,"kate spade offers the Straw Tote for $146.3 via coupon code ""BIGBIGBIG"".
Exclusions apply.
Free shipping.
Deal ends 6/28.
$146.30 $298.00
Kate Spade picnic perfect straw bee tote
$146.30 $298.00
Kate Spade shore thing out and about straw tote",06/19/2018,06/28/2018,,2,1
KateSpade,Expired Up to 50% Off + Extra 30% Off Sale Items @ kate spade,"Kate spade offers Up to 50% Off + Extra 30% Off Sale Items via coupon code ""GREATFIND"".
Exclusions apply.
Free shipping.
Deal ends 5/29.
Wallets
Bags
Jewerly
others
Wallets
$33.60 $68.00
Kate Spade cameron street lalena
Wallets
$24.50 $50.00
Kate Spade cameron street ditsy blossom card holder
Wallets
$21.00 $50.00
Kate Spade yours truly card holder",05/30/2018,05/29/2018,60,571,258
KateSpade,Expired Last Day: Up To 50% Off + Extra 30% Off Clothing Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off Clothing Sale via coupon code ""GREATFIND"".
Free shipping.
Deal ends 5/29.
$391.30 $798.00
Kate Spade nancie skirt
$188.30 $448.00
Kate Spade floral cutwork a-line dress
$234.50 $478.00
Kate Spade bow fit and flare dress",05/30/2018,05/29/2018,5,7,7
KateSpade,Expired Up To 50% Off + Extra 30% Off Hats Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off Hats Sale via coupon code ""GREATFIND"".
Free shipping.
$28.70 $68.00
Kate Spade winking beanie
$33.60 $68.00
Kate Spade who me beanie
$33.32 $68.00
Kate Spade hey gorgeous beanie",05/30/2018,,12,38,12
KateSpade,Expired Up To 50% Off + Extra 30% Off Tote Handbags Sale @ kate spade,"kate spade offers an up to 50% off + extra 30% off Tote Handbags Sale via coupon code ""GREATFIND"".
Free shipping.
Deal ends 5/29 23:59 EST.
$185.50 $378.00
Kate Spade on purpose Embellished Tote
$146.30 $298.00
Kate Spade cameron street medium harmony
$146.30 $298.00
Kate Spade picnic perfect straw bee tote",05/30/2018,05/29/2018,,12,9
KateSpade,Expired Last Day: Up To 50% Off + Extra 30% Off Sleepwear Sale @ kate spade,"kate spade offers an up to 50% off + extra 30% off Sleepwear Sale via coupon code ""GREATFIND"".
Free shipping.
Deal ends 5/29 23:59 EST.
$38.50 $78.00
Kate Spade romper
$49.00 $88.00
Kate Spade 2-piece dot chemise
$43.40 $88.00
Kate Spade charmeuse pj set",05/30/2018,05/29/2018,,23,6
KateSpade,Expired Last Day: Up To 50% Off + Extra 30% Off Shoes Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off Shoes Sale via coupon code ""GREATFIND"".
Free shipping.
Deal ends 5/29.
$49.70 $118.00
Kate Spade ingrid sandals
$95.90 $228.00
Kate Spade nora flats
$136.50 $278.00
Kate Spade oliene heels",05/30/2018,05/29/2018,14,46,9
KateSpade,Expired Ending Soon: Extra 30% Off Kids Sale Items @ kate spade,"Kate spade offers an extra 30% off Kids Sale Items via coupon code ""GREATFIND"".
Free shipping.
Deal ends 5/29
$161.00 $329.00
Kate Spade shore street adaira baby bag
$155.40 $278.00
Kate Spade daycation serena baby bag
$130.20 $278.00
Kate Spade daycation serena baby bag",05/30/2018,05/29/2018,1,6,3
KateSpade,Expired Last Day: Up to 50% Off + Extra 30% Off Jewerly Sale @ kate spade,"Kate spade offers Up to 50% Off + Extra 30% Off Jewerly Sale, via coupon code ""GREATFIND"".
Exclusions apply.
Free shipping.
Deal ends 5/29.
$26.60 $48.00
Kate Spade picnic perfect pave bee studs
$35.70 $68.00
Kate Spade lavish blooms linear earrings
$33.60 $68.00
Kate Spade flying colors pouf earrings",05/29/2018,05/29/2018,11,49,9
KateSpade,Expired Last Day: Up to 50% Off + Extra 30% Off Wallets Sale @ kate spade,"Kate spade offers Up to 50% Off + Extra 30% Off Wallets Sale via coupon code ""GREATFIND"".
Exclusions apply.
Free shipping.
Deal ends 5/29.
$21.00 $50.00
Kate Spade yours truly card holder
$21.00 $50.00
Kate Spade brooks drive card holder
$33.60 $68.00
Kate Spade picnic perfect strawberry card holder",05/29/2018,05/29/2018,4,83,28
KateSpade,Expired Last Day: Up To 50% Off + Extra 30% Off Home Purchase Sale @ kate spade,"Kate spade offers an up to 50% off + extra 30% off Home Purchase Sale via coupon code ""GREATFIND"".
Free shipping.
Deal ends 5/29.
$39.20 $80.00
Kate Spade grace sheeting twin sheet set
$39.20 $80.00
Kate Spade grace sheeting twin sheet set
$44.80 $80.00
Kate Spade grace sheeting twin sheet set",05/29/2018,05/29/2018,,15,4
KateSpade,Expired Last Day: Up to 75% off Surprise Sale @ Kate Spade,"Kate spade offers Up to 75% off Surprise Sale.
Free shipping on orders over $99.
Deal ends 5/17.
wallets
Bags
others
wallets
$25.00 $59.00
Kate Spade grove street adi
wallets
$49.00 $158.00
Kate Spade daycation neda
wallets
$69.00 $198.00
Kate Spade grand street neda",05/28/2018,05/17/2018,467,1649,1474
KateSpade,Expired Up to 75% off Backpacks @ kate spade,"Kate spade offers up to 75% off Backpacks.
Free Shipping on orders over $99.
Deal ends 5/17.
$89.00 $249.00
Kate Spade wilson road bow small nylon bradley
$89.00 $249.00
Kate Spade wilson road nylon small bradley
$129.00 $379.00
Kate Spade chester street kacy",05/18/2018,05/17/2018,1,36,26
KateSpade,Expired $89 kate spade hancock park angelica,"Kate spade offers the kate spade hancock park angelica in 2 colors for $89.
Free shipping on orders over $99.
Deal ends 5/17.",05/18/2018,05/17/2018,5,56,21
KateSpade,Expired As Low As $29 Sleepshirt Sale @ kate spade,"Kate spade offers as low as $29 Sleepshirt Sale.
Free shipping on orders over $99.
Deal ends 5/17.
$39.00 $88.00
Kate Spade knit pj set
$45.00 $118.00
Kate Spade charmeuse pj set
$29.00 $58.00
Kate Spade sleepshirt with graphic",05/18/2018,05/17/2018,7,36,7
KateSpade,Expired As Low As $19 Passport Holder Sale @ kate spade,"Kate spade offers as low as $19 Passport Holder Sale.
Free shipping on orders over $99.
Deal ends 5/17.
$29.00 $98.00
Kate Spade take a walk on the wild side imogene
$29.00 $68.00
Kate Spade mikas pond passport holder
$25.00 $58.00
Kate Spade daycation passport holder",05/18/2018,05/17/2018,20,139,28
KateSpade,Expired Up to 75% Off Jewelry Sale @ kate spade,"Kate spade offers Up to 75% Off Jewelry Sale.
Free shipping on orders over $99.
Deal ends 5/17.
$19.00 $48.00
Kate Spade citrus crush reversible earrings
$19.00 $68.00
Kate Spade citrus crush mini pendant
$25.00 $98.00
Kate Spade carnival nights ice cream pendant",05/18/2018,05/17/2018,4,77,27
KateSpade,Expired Up to 75% off Select Totes @ kate spade,"Kate spade offers up to 75% off Select totes.
Free Shipping on orders over $99.
Deal ends 5/17.
$89.00 $248.00
Kate Spade south poplar street francis
$79.00 $299.00
Kate Spade scotts place lida
$79.00 $258.00
Kate Spade lily avenue patent small carrigan",05/18/2018,05/17/2018,11,98,43
KateSpade,Expired Last Day: Up to 75% Off Surprise Sale @ kate spade,"Kate spade offers up to 75% off Surprise Sale.
Free shipping on orders over $99.
Deal ends 5/17.
$25.00 $59.00
Kate Spade grove street adi
$29.00 $68.00
Kate Spade mikas pond passport holder
$69.00 $198.00
Kate Spade grand street neda",05/18/2018,05/17/2018,7,71,28
KateSpade,Expired Last Day: Surprise Sale! Up to 75% Off Wallets @ kate spade,"Surprise Sale! Kate spade offers up to 75% off wallets.
Free Shipping on orders over $99.
Deal ends 5/17.
$29.00 $128.00
Kate Spade mikas pond christine
$69.00 $198.00
Kate Spade grand street neda
$69.00 $178.00
Kate Spade mikas pond lacey",05/18/2018,05/17/2018,19,114,72
KateSpade,Expired Last Day: Up to 75% Off Surprise Sale @ kate spade,"kate spade offers up to 75% off Clothing Surprise Sale.
Free shipping on orders over $99.
Deal ends 5/17.
$25.00 $85.00
Kate Spade bow tee
$49.00 $128.00
Kate Spade stripe flutter sleeve top
$99.00 $328.00
Kate Spade camel sweater",05/17/2018,05/17/2018,16,87,15
KateSpade,Expired Last Day: up to 75% off Select Bundles,"Kate spade offers up to 75% off Select Bundles.
Free shipping on orders over $99.
Deal ends 5/17.
handsbags
wallets & totes
handsbags
$159.00 $488.00
Kate Spade robinson street maise and nisha
handsbags
$159.00 $488.00
Kate Spade robinson street maise and nisha
handsbags
$149.00 $598.00
Kate Spade grand street rachelle and nika",05/17/2018,05/17/2018,11,139,85
KateSpade,Expired Up To 75% Off Tote Bags Sale @ kate spade,"kate spade offers up to 75% off Tote Bags Sale.
Free shipping on orders over $99.
$159.00 $328.00
Kate Spade on purpose studded leather tote
$189.00 $448.00
Kate Spade emerson place allis",05/17/2018,,4,29,12
KateSpade,Expired $99 Select Baby Bags Surprise Sale @ kate spade,"Kate spade offers the Select Baby Bags Surprise Sale for $99.
Free shipping.
Deal ends 5/17.
$99.00 $298.00
Kate Spade blake avenue printed nylon margareta baby bag
$99.00 $298.00
Kate Spade blake avenue nylon margareta baby bag
$99.00 $298.00
Kate Spade blake avenue nylon margareta baby bag",05/17/2018,05/17/2018,11,50,16
KateSpade,Expired 20% Off Pink Items @ kate spade,"Kate spade offers 20% off Pink Items via coupon code ""MDAY18"".
Exclusions apply. 
Free shipping.
Deal ends 5/13.
$158.40 $198.00
Kate Spade watson lane sam
$62.40 $78.00
Kate Spade vibrant life linear earrings
$278.40 $348.00
Kate Spade lace shift dress",05/13/2018,05/13/2018,29,123,44
